18-06-22 10:51:21 Garys-Air.lan DEBUG [ncp-parser.frr.generator:74] - adding string -->>  10.0.19.1/24
18-06-22 10:51:21 Garys-Air.lan DEBUG [ncp-parser.frr.generator:104] - executing map-handler  {:interface {:<name> "eth2", :ip_address "10.0.15.2/24"}}
18-06-22 10:51:21 Garys-Air.lan DEBUG [ncp-parser.frr.generator:87] - executing vector-handler  [:interface {:<name> "eth2", :ip_address "10.0.15.2/24"}]
18-06-22 10:51:21 Garys-Air.lan DEBUG [ncp-parser.frr.generator:62] - adding keyword -->>  interface 
18-06-22 10:51:21 Garys-Air.lan DEBUG [ncp-parser.frr.generator:104] - executing map-handler  {:<name> "eth2", :ip_address "10.0.15.2/24"}
18-06-22 10:51:21 Garys-Air.lan DEBUG [ncp-parser.frr.generator:87] - executing vector-handler  [:<name> "eth2"]
18-06-22 10:51:21 Garys-Air.lan DEBUG [ncp-parser.frr.generator:74] - adding string -->>  eth2
18-06-22 10:51:21 Garys-Air.lan DEBUG [ncp-parser.frr.generator:87] - executing vector-handler  [:ip_address "10.0.15.2/24"]
18-06-22 10:51:21 Garys-Air.lan DEBUG [ncp-parser.frr.generator:62] - adding keyword -->>  ip address 
18-06-22 10:51:21 Garys-Air.lan DEBUG [ncp-parser.frr.generator:74] - adding string -->>  10.0.15.2/24
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:104] - executing map-handler  {:interface {:<name> "eth3", :ip_address "10.0.13.2/24"}}
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:87] - executing vector-handler  [:interface {:<name> "eth3", :ip_address "10.0.13.2/24"}]
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:62] - adding keyword -->>  interface 
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:104] - executing map-handler  {:<name> "eth3", :ip_address "10.0.13.2/24"}
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:87] - executing vector-handler  [:<name> "eth3"]
